dataset/raw/caspeal/FY_000070_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000070_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000070_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000071_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000071_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000071_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000071_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000083_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000083_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000083_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000083_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000089_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000089_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000089_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000089_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000092_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000092_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000092_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000092_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000100_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000100_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000100_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000100_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000101_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000101_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000101_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000101_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000106_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000106_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000106_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000106_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000107_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000107_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000107_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000107_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000108_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000108_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000108_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000108_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000109_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000109_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000109_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000109_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000110_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000110_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000110_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000110_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000111_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000111_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000111_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000111_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000112_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000112_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000112_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000112_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000113_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000113_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000113_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000113_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000115_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000115_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000115_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000115_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000116_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000116_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000116_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000116_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000117_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000117_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000117_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000117_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000118_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000118_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000118_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000118_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000119_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000119_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000119_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000119_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000120_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000120_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000120_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000120_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000121_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000121_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000121_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000121_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000122_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000122_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000122_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000122_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000127_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000127_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000127_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000127_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000129_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000129_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000129_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000129_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000131_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000131_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000131_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000131_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000132_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000132_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000132_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000132_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000134_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000134_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000134_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000134_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000135_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000135_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000135_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000135_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000136_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000136_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000136_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000136_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000139_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000139_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000139_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000139_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000141_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000141_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000141_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000141_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000142_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000142_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000142_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000142_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000143_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000143_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000143_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000143_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000144_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000144_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000144_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000144_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000147_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000147_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000147_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000147_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000148_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R1_S0.tif;angry
dataset/raw/caspeal/FY_000148_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R1_S0.tif;happy
dataset/raw/caspeal/FY_000148_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.tif;neutral
dataset/raw/caspeal/FY_000148_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R1_S0.tif;surprise
dataset/raw/caspeal/FY_000150_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000150_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000150_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000150_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000151_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000151_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000151_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000151_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000152_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000152_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
dataset/raw/caspeal/FY_000152_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.tif;neutral
dataset/raw/caspeal/FY_000152_IEU+00_PM+00_ES_A0_D0_T0_BB_M0_R0_S0.tif;surprise
dataset/raw/caspeal/FY_000156_IEU+00_PM+00_EF_A0_D0_T0_BB_M0_R0_S0.tif;angry
dataset/raw/caspeal/FY_000156_IEU+00_PM+00_EL_A0_D0_T0_BB_M0_R0_S0.tif;happy
